feature,feature_idx,m_i,s_used,context,prompt,condition,c,sample,baseline_p,a_i_max,active,passed_floor,p_concept,gen_success_frac,gen_success_any,perplexity
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,3,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,9.838030815124512
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,4,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,6.373846530914307
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,5,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,10.681070327758789
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,6,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,9.30822467803955
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,7,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,16.954151153564453
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,8,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,18.77093505859375
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,amplify,,9,0.3975732624530792,70.75887298583984,True,True,0.18765512108802795,1.0,1,14.927563667297363
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,0,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.03125,1,4.457315444946289
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,1,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.03125,1,5.317084312438965
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,2,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.0625,1,7.008716583251953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,3,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.03125,1,6.546486854553223
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,4,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.0,0,8.995973587036133
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,5,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.0625,1,4.764833450317383
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,6,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,7,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.09375,1,9.347004890441895
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,8,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.03125,1,3.743790626525879
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,ablate(c=0),0.0,9,0.3975732624530792,70.75887298583984,True,True,0.08930782973766327,0.03125,1,3.9153449535369873
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,0,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.03125,1,4.457315444946289
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,1,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.03125,1,5.317084312438965
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,2,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.0625,1,7.008716583251953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,3,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.0625,1,5.564578533172607
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,4,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.0,0,8.995973587036133
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,5,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.0625,1,4.764833450317383
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,6,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,7,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.0625,1,12.162370681762695
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,8,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.03125,1,3.743790626525879
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.25),0.25,9,0.3975732624530792,70.75887298583984,True,True,0.08571316301822662,0.03125,1,3.9153449535369873
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,0,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.03125,1,7.135860443115234
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,1,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.03125,1,5.317084312438965
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,2,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.0625,1,7.008716583251953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,3,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.03125,1,6.546486854553223
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,4,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.0,0,8.995973587036133
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,5,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.0625,1,4.764833450317383
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,6,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,7,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.09375,1,9.347004890441895
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,8,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.03125,1,3.743790626525879
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.25),0.25,9,0.3975732624530792,70.75887298583984,True,True,0.1033167615532875,0.03125,1,3.9153449535369873
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,0,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.03125,1,4.457315444946289
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,1,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.03125,1,5.317084312438965
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,2,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.0625,1,7.008716583251953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,3,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.0625,1,5.564578533172607
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,4,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.0,0,9.19592571258545
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,5,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.0625,1,4.764833450317383
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,6,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,7,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.0625,1,12.162370681762695
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,8,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.03125,1,3.743790626525879
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=0.5),0.5,9,0.3975732624530792,70.75887298583984,True,True,0.0818503275513649,0.0625,1,7.27281379699707
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,0,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.03125,1,7.135860443115234
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,1,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.03125,1,5.140576362609863
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,2,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.0625,1,7.232355117797852
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,3,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.03125,1,5.2126641273498535
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,4,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.0,0,7.5908942222595215
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,5,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.0625,1,4.764833450317383
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,6,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,7,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.09375,1,9.347004890441895
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,8,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.03125,1,3.743790626525879
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=0.5),0.5,9,0.3975732624530792,70.75887298583984,True,True,0.10242322087287903,0.03125,1,3.9153449535369873
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,0,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.03125,1,12.040299415588379
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,1,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.03125,1,5.317084312438965
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,2,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.0625,1,7.008716583251953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,3,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.0625,1,5.564578533172607
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,4,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.03125,1,8.950884819030762
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,5,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.0625,1,4.884273052215576
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,6,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,7,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.03125,1,8.518195152282715
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,8,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.03125,1,5.544604301452637
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=1.0),1.0,9,0.3975732624530792,70.75887298583984,True,True,0.07325424253940582,0.03125,1,9.696460723876953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,0,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.03125,1,7.135860443115234
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,1,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.03125,1,4.422505855560303
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,2,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.0625,1,7.232355117797852
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,3,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.03125,1,5.701803207397461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,4,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.03125,1,8.302273750305176
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,5,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.0625,1,4.764833450317383
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,6,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.03125,1,5.284078598022461
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,7,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.09375,1,9.347004890441895
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,8,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.03125,1,5.161766529083252
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=1.0),1.0,9,0.3975732624530792,70.75887298583984,True,True,0.10050806403160095,0.03125,1,3.9153449535369873
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,0,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,4.956301689147949
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,1,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,7.055137634277344
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,2,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,6.424599647521973
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,3,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,5.601757526397705
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,4,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,8.950884819030762
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,5,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.0,0,4.345486164093018
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,6,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,5.120375633239746
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,7,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.0625,1,8.521076202392578
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,8,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,5.544604301452637
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,neg(c=2.0),2.0,9,0.3975732624530792,70.75887298583984,True,True,0.05257302522659302,0.03125,1,9.696460723876953
hair,8827,35.88200378417969,10.0,elicit,She dyed a bright pink streak into her,rand(c=2.0),2.0,0,0.3975732624530792,70.75887298583984,True,True,0.0961698666214943,0.03125,1,4.693548202514648
